date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:25:27	8626/8626	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800.eot?	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800d41d.eot	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:28	10320/10320	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800.woff	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800.woff	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:29	15408/15408	---M--	200	added ('OK')	font/ttf	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800.ttf	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800.ttf	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:34	51473/51473	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800.svg	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800.svg	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:34	10010/10010	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800italic.eot	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800italic.eot	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:35	10010/10010	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800italic.eot?	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800italicd41d.eot	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:37	9028/9028	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800italic.woff2	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800italic.woff2	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:38	11784/11784	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800italic.woff	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800italic.woff	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:39	58218/58218	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800italic.svg	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800italic.svg	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:40	16940/16940	---M--	200	added ('OK')	font/ttf	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800italic.ttf	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-800italic.ttf	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:40	8382/8382	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900.eot	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900.eot	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:40	8382/8382	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900.eot?	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900d41d.eot	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:41	7640/7640	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900.woff2	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900.woff2	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:42	10096/10096	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900.woff	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900.woff	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:42	15320/15320	---M--	200	added ('OK')	font/ttf	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900.ttf	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900.ttf	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:43	51282/51282	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900.svg	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900.svg	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:44	9756/9756	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900italic.eot	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900italic.eot	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:45	9756/9756	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900italic.eot?	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900italicd41d.eot	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:46	8820/8820	---M--	200	added ('OK')	font/woff2	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900italic.woff2	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900italic.woff2	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:47	11536/11536	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900italic.woff	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900italic.woff	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:47	16812/16812	---M--	200	added ('OK')	font/ttf	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900italic.ttf	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900italic.ttf	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:25:49	57810/57810	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900italic.svg	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-900italic.svg	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:26:10	140236/140236	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Feb%202019%2013:27:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/img/portfolio/2.jpg	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/img/portfolio/2.jpg	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:26:13	141231/141231	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Feb%202019%2014:37:20%20GMT	http://esensifiksi.com/tf/marmozet/assets/img/portfolio/4.jpg	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/img/portfolio/4.jpg	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:26:16	8181/8181	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Nov%202018%2008:18:00%20GMT	http://esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-100.eot	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/fonts/poppins/poppins-v5-latin-100.eot	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:26:17	173721/173721	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Feb%202019%2014:33:34%20GMT	http://esensifiksi.com/tf/marmozet/assets/img/portfolio/3.jpg	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/img/portfolio/3.jpg	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:26:19	177252/177252	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Feb%202019%2014:48:52%20GMT	http://esensifiksi.com/tf/marmozet/assets/img/portfolio/5.jpg	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/img/portfolio/5.jpg	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
12:26:45	716183/716183	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Feb%202019%2016:37:28%20GMT	http://esensifiksi.com/tf/marmozet/assets/img/portfolio/6.jpg	C:/My%20Web%20Sites/my%20potofolio/esensifiksi.com/tf/marmozet/assets/img/portfolio/6.jpg	(from http://esensifiksi.com/tf/marmozet/assets/css/main.css)
